,usmv,sphb,vix,hold_usmv,hold_sphb,usmv_ret,sphb_ret,total_ret,total_cumret
2011-11-22,20.050870895385742,15.511241912841797,31.969999313354492,0.0,1,0.0,-0.014843446108118497,-0.014843446108118497,-0.009396915915239723
2011-11-23,19.77970314025879,14.99189281463623,33.97999954223633,0.0,1,-0.0,-0.03348210937098439,-0.03348210937098439,-0.04256439671980017
2011-11-25,19.771724700927734,14.913986206054688,34.470001220703125,0.0,1,-0.0,-0.005196582549301887,-0.005196582549301887,-0.04753978986788643
2011-11-28,20.18645668029785,15.55451488494873,32.130001068115234,0.0,1,0.0,0.042948187697398055,0.042948187697398055,-0.006633349988829251
2011-11-29,20.21038818359375,15.58048152923584,30.639999389648438,0.0,1,0.0,0.001669395958612263,0.001669395958612263,-0.004975027717880387
2011-11-30,20.736778259277344,16.688432693481445,27.799999237060547,0.0,1,0.0,0.07111148408132317,0.07111148408132317,0.06578267475907862
2011-12-01,20.89629364013672,16.610536575317383,27.40999984741211,0.0,1,0.0,-0.004667671290335629,-0.004667671290335629,0.060807951566368645
2011-12-02,20.832494735717773,16.714397430419922,27.520000457763672,0.0,1,-0.0,0.006252709214515928,0.006252709214515928,0.06744087521995934
2011-12-05,20.792613983154297,17.034666061401367,27.84000015258789,0.0,1,-0.0,0.01916124301307809,0.01916124301307809,0.08789436923214167
2011-12-06,20.96807289123535,16.991382598876953,28.1299991607666,0.0,1,0.0,-0.0025409046686561965,-0.0025409046686561965,0.08513013335035491
2011-12-07,20.96807289123535,17.00004005432129,28.670000076293945,0.0,1,0.0,0.0005095203638643131,0.0005095203638643131,0.08568302925073978
2011-12-08,21.111637115478516,16.2729549407959,30.59000015258789,0.0,1,0.0,-0.04276961178927163,-0.04276961178927163,0.039248787563485266
2011-12-09,20.984033584594727,16.723058700561523,26.3799991607666,0.0,1,-0.0,0.027659620603829316,0.027659620603829316,0.06799401474048095
2011-12-12,20.688928604125977,16.030588150024414,25.670000076293945,0.0,1,-0.0,-0.04140812771971303,-0.04140812771971303,0.02377038217421812
2011-12-13,20.641071319580078,15.822846412658691,25.40999984741211,0.0,1,-0.0,-0.012959083935133453,-0.012959083935133453,0.010503255861318728
2011-12-14,20.56928825378418,15.476613998413086,26.040000915527344,0.0,1,-0.0,-0.02188180338833412,-0.02188180338833412,-0.011608377706710082
2011-12-15,20.65703010559082,15.476613998413086,25.110000610351562,0.0,1,0.0,0.0,0.0,-0.011608377706710082
2011-12-16,20.665002822875977,15.590270042419434,24.290000915527344,0.0,1,0.0,0.0073437280284951445,0.0073437280284951445,-0.004349898446945111
2011-12-19,20.665002822875977,15.165162086486816,24.920000076293945,0.0,1,0.0,-0.027267517161405408,-0.027267517161405408,-0.03149880467779809
2011-12-20,20.665002822875977,15.980676651000977,23.219999313354492,0.0,1,0.0,0.053775525765124454,0.053775525765124454,0.02058285630480472
2011-12-21,21.095685958862305,16.067432403564453,21.43000030517578,0.0,1,0.0,0.005428790936586658,0.005428790936586658,0.026123387265148068
2011-12-22,21.16608428955078,16.353736877441406,21.15999984741211,1.0,0,0.0033370960691090357,0.0,0.0033370960691090357,0.029547659587211506
2011-12-23,21.334068298339844,16.43181610107422,20.729999542236328,1.0,0,0.007936470746835012,0.0,0.007936470746835012,0.03771863446999779
2011-12-27,21.470050811767578,16.345056533813477,21.90999984741211,1.0,0,0.006373960724514793,-0.0,0.006373960724514793,0.04433301228920672
2011-12-28,21.310068130493164,15.99802303314209,23.520000457763672,1.0,0,-0.0074514346834582135,-0.0,-0.0074514346834582135,0.03655123306035457
2011-12-29,21.398061752319336,16.24094581604004,22.649999618530273,0.0,1,0.0,0.01518455014064557,0.01518455014064557,0.05229079723210761
2011-12-30,21.37406349182129,16.27565574645996,23.399999618530273,0.0,1,-0.0,0.0021371865169108606,0.0021371865169108606,0.054539738935821536
2012-01-03,21.366064071655273,16.804872512817383,22.969999313354492,0.0,1,-0.0,0.032515849106265815,0.032515849106265815,0.08882899396361976
2012-01-04,21.27806854248047,16.839576721191406,22.219999313354492,0.0,1,-0.0,0.0020651277388479272,0.0020651277388479272,0.09107756492191599
2012-01-05,21.27806854248047,16.961030960083008,21.479999542236328,1.0,0,0.0,0.0,0.0,0.09107756492191599
2012-01-06,21.35007095336914,16.952360153198242,20.6299991607666,1.0,0,0.0033838790745936986,-0.0,0.0033838790745936986,0.09476963946261385
2012-01-09,21.342063903808594,16.961030960083008,21.06999969482422,1.0,0,-0.0003750362037688859,0.0,-0.0003750362037688859,0.09435906121302828
2012-01-10,21.46204948425293,17.40349006652832,20.690000534057617,1.0,0,0.005622023295644096,0.0,0.005622023295644096,0.10051157334896721
2012-01-11,21.45406150817871,17.542308807373047,21.049999237060547,1.0,0,-0.00037219073975580663,0.0,-0.00037219073975580663,0.10010197313237268
2012-01-12,21.534048080444336,17.611711502075195,20.469999313354492,1.0,0,0.0037282717883106997,0.0,0.0037282717883106997,0.10420345228306704
2012-01-13,21.438060760498047,17.412174224853516,20.90999984741211,1.0,0,-0.004457467522488656,-0.0,-0.004457467522488656,0.09928150125629531
2012-01-17,21.566043853759766,17.412174224853516,22.200000762939453,1.0,0,0.005969900668326478,0.0,0.005969900668326478,0.10584410262532429
2012-01-18,21.678035736083984,17.90668487548828,20.889999389648438,1.0,0,0.005192972947826613,0.0,0.005192972947826613,0.1115867211347712
2012-01-19,21.75003433227539,18.123579025268555,19.8700008392334,1.0,0,0.0033212693745845456,0.0,0.0033212693745845456,0.11527860006887103
2012-01-20,21.73402976989746,18.045501708984375,18.280000686645508,1.0,0,-0.0007358407868892636,-0.0,-0.0007358407868892636,0.11445793258619563
2012-01-23,21.694034576416016,18.17563247680664,18.670000076293945,1.0,0,-0.0018402106698519605,0.0,-0.0018402106698519605,0.11240709520754932
2012-01-24,21.654043197631836,18.253719329833984,18.90999984741211,1.0,0,-0.0018434274474539158,0.0,-0.0018434274474539158,0.11035645343550127
2012-01-25,21.80602264404297,18.479284286499023,18.309999465942383,1.0,0,0.007018525132883813,0.0,0.007018525132883813,0.11814951811039798
2012-01-26,21.73402976989746,18.288419723510742,18.56999969482422,1.0,0,-0.003301513316788851,-0.0,-0.003301513316788851,0.11445793258619541
2012-01-27,21.718032836914062,18.288419723510742,18.530000686645508,1.0,0,-0.0007360316127640321,0.0,-0.0007360316127640321,0.1136376563167163
2012-01-30,21.614042282104492,18.09755516052246,19.399999618530273,1.0,0,-0.004788212431137806,-0.0,-0.004788212431137806,0.10830532264695747
2012-01-31,21.654043197631836,18.028146743774414,19.440000534057617,1.0,0,0.0018506910926356923,-0.0,0.0018506910926356923,0.11035645343550082
2012-02-01,21.85401725769043,18.366500854492188,18.549999237060547,1.0,0,0.009234952485938752,0.0,0.009234952485938752,0.12061054252543313
2012-02-02,21.77402687072754,18.444583892822266,17.979999542236328,1.0,0,-0.003660214322139921,0.0,-0.003660214322139921,0.11650886776814051
2012-02-03,21.91002082824707,18.99982261657715,17.100000381469727,1.0,0,0.0062456962291324025,0.0,0.0062456962291324025,0.12348224299335286
2012-02-06,21.822021484375,18.99982261657715,17.760000228881836,1.0,0,-0.004016397088889012,0.0,-0.004016397088889012,0.11896989218317588
2012-02-07,21.95801544189453,19.025850296020508,17.649999618530273,1.0,0,0.006231959656757935,0.0,0.006231959656757935,0.12594326740838824
2012-02-08,21.878023147583008,19.12129020690918,18.15999984741211,1.0,0,-0.0036429655732412858,0.0,-0.0036429655732412858,0.1218414948477966
2012-02-09,21.9420108795166,19.190689086914062,18.6299991607666,1.0,0,0.002924749256454806,0.0,0.002924749256454806,0.12512259992571284
2012-02-10,21.782028198242188,18.878372192382812,20.790000915527344,1.0,0,-0.007291158597672598,-0.0,-0.007291158597672598,0.11691915260782881
2012-02-13,21.85401725769043,19.112611770629883,19.040000915527344,1.0,0,0.003304975036900082,0.0,0.003304975036900082,0.12061054252543335
2012-02-14,21.91002082824707,18.930423736572266,19.540000915527344,1.0,0,0.002562621320203018,-0.0,0.002562621320203018,0.12348224299335331
2012-02-15,21.878023147583008,18.89571762084961,21.139999389648438,1.0,0,-0.0014604130646379554,-0.0,-0.0014604130646379554,0.12184149484779705
2012-02-16,22.022003173828125,19.225399017333984,19.219999313354492,1.0,0,0.006581034551150555,0.0,0.006581034551150555,0.1292243724863047
2012-02-17,22.06200408935547,19.294803619384766,17.780000686645508,1.0,0,0.0018164067642529869,0.0,0.0018164067642529869,0.13127550327484805
2012-02-21,21.982011795043945,19.277454376220703,18.190000534057617,1.0,0,-0.0036257945555416837,-0.0,-0.0036257945555416837,0.12717373071425642
2012-02-22,21.998010635375977,19.025850296020508,18.190000534057617,1.0,0,0.0007278151099727737,-0.0,0.0007278151099727737,0.12799410478703455
2012-02-23,22.110000610351562,19.260103225708008,16.799999237060547,1.0,0,0.0050909137572416885,0.0,0.0050909137572416885,0.13373662549318244
2012-02-24,22.157995223999023,19.225399017333984,17.309999465942383,1.0,0,0.0021707196889442226,-0.0,0.0021707196889442226,0.1361976499082176
2012-02-27,22.110000610351562,19.225399017333984,18.190000534057617,1.0,0,-0.0021660178713044376,0.0,-0.0021660178713044376,0.13373662549318222
2012-02-28,22.197986602783203,19.190689086914062,17.959999084472656,1.0,0,0.003979465852680608,-0.0,0.003979465852680608,0.13824829168026564
2012-02-29,22.110000610351562,18.930423736572266,18.43000030517578,1.0,0,-0.003963692473830438,-0.0,-0.003963692473830438,0.13373662549318222
2012-03-01,22.157995223999023,19.112611770629883,17.260000228881836,1.0,0,0.0021707196889442226,0.0,0.0021707196889442226,0.13619764990821737
2012-03-02,22.110000610351562,18.98247528076172,17.290000915527344,1.0,0,-0.0021660178713044376,-0.0,-0.0021660178713044376,0.133736625493182
2012-03-05,22.20598793029785,18.60074806213379,18.049999237060547,1.0,0,0.004341353111557478,-0.0,0.004341353111557478,0.1386585765199535
2012-03-06,22.022003173828125,18.062847137451172,20.8700008392334,1.0,0,-0.008285366859030696,-0.0,-0.008285366859030696,0.12922437248630403
2012-03-07,22.117998123168945,18.323116302490234,19.06999969482422,1.0,0,0.004359047112249215,0.0,0.004359047112249215,0.13414671472627182
2012-03-08,22.269981384277344,18.626773834228516,17.950000762939453,1.0,0,0.006871474545844691,0.0,0.006871474545844691,0.14193997500776678
2012-03-09,22.325979232788086,18.77425765991211,17.110000610351562,1.0,0,0.0025144991162981967,0.0,0.0025144991162981967,0.14481138206578947
2012-03-12,22.44597053527832,18.61809539794922,15.640000343322754,1.0,0,0.005374514651254936,-0.0,0.005374514651254936,0.15096418761162544
2012-03-13,22.437957763671875,19.21672248840332,14.800000190734863,1.0,0,-0.00035698040295706335,0.0,-0.00035698040295706335,0.1505533159521426
2012-03-14,22.47796630859375,19.147314071655273,15.3100004196167,1.0,0,0.0017830742593984983,-0.0,0.0017830742593984983,0.15260483795388247
2012-03-15,22.5019588470459,19.459638595581055,15.420000076293945,1.0,0,0.0010673803013476757,0.0,0.0010673803013476757,0.1538351056531524
2012-03-16,22.509963989257812,19.59170150756836,14.470000267028809,1.0,0,0.0003557531264868352,0.0,0.0003557531264868352,0.15424558609943873
2012-03-19,22.573951721191406,19.687267303466797,15.039999961853027,1.0,0,0.002842640350918746,0.0,0.002842640350918746,0.15752669117735474
2012-03-20,22.533960342407227,19.47007179260254,15.579999923706055,1.0,0,-0.0017715719107628258,-0.0,-0.0017715719107628258,0.15547604940530668
2012-03-21,22.541959762573242,19.391874313354492,15.130000114440918,1.0,0,0.00035499397551364,-0.0,0.00035499397551364,0.15588623644169597
2012-03-22,22.46196174621582,18.957468032836914,15.569999694824219,1.0,0,-0.0035488492216300127,-0.0,-0.0035488492216300127,0.15178417047120707
2012-03-23,22.461172103881836,19.139917373657227,14.819999694824219,1.0,0,-3.5154646905066755e-05,0.0,-3.5154646905066755e-05,0.1517436799053833
2012-03-26,22.678064346313477,19.348432540893555,14.260000228881836,1.0,0,0.009656318976967171,0.0,0.009656318976967171,0.16286528425825564
2012-03-27,22.68609619140625,19.23548698425293,15.59000015258789,1.0,0,0.00035416801761023464,-0.0,0.00035416801761023464,0.16327713395072907
2012-03-28,22.605764389038086,19.04434585571289,15.470000267028809,1.0,0,-0.003541014800007569,-0.0,-0.003541014800007569,0.1591579524028992
2012-03-29,22.53345489501953,18.94877815246582,15.479999542236328,1.0,0,-0.0031987192635528627,-0.0,-0.0031987192635528627,0.15545013153104748
2012-03-30,22.678064346313477,19.0269718170166,15.5,1.0,0,0.0064175445783907215,0.0,0.0064175445783907215,0.16286528425825542
2012-04-02,22.806596755981445,19.23548698425293,15.640000343322754,1.0,0,0.005667697547073081,0.0,0.005667697547073081,0.16945605297742228
2012-04-03,22.694128036499023,19.053037643432617,15.65999984741211,1.0,0,-0.004931411761508242,-0.0,-0.004931411761508242,0.1636889836432025
2012-04-04,22.694128036499023,18.70550537109375,16.440000534057617,1.0,0,0.0,-0.0,0.0,0.1636889836432025
2012-04-05,22.678064346313477,18.609943389892578,16.700000762939453,1.0,0,-0.0007078346504307831,-0.0,-0.0007078346504307831,0.1628652842582552
2012-04-09,22.517393112182617,18.25373077392578,18.809999465942383,1.0,0,-0.00708487425016846,-0.0,-0.00708487425016846,0.15462652994939896
2012-04-10,22.244260787963867,17.80194664001465,20.389999389648438,1.0,0,-0.012129837715138425,-0.0,-0.012129837715138425,0.14062109751951923
2012-04-11,22.37279510498047,18.019149780273438,20.020000457763672,1.0,0,0.005778313707154092,0.0,0.005778313707154092,0.14721196404198533
2012-04-12,22.53345489501953,18.54912567138672,17.200000762939453,1.0,0,0.0071810334509030405,0.0,0.0071810334509030405,0.15545013153104703
2012-04-13,22.420995712280273,18.132099151611328,19.549999237060547,1.0,0,-0.004990765209471504,-0.0,-0.004990765209471504,0.14968355121332255
2012-04-16,22.437063217163086,18.088651657104492,19.549999237060547,1.0,0,0.0007166276239021219,-0.0,0.0007166276239021219,0.1505074462048679
2012-04-17,22.73429298400879,18.436185836791992,18.459999084472656,1.0,0,0.01324726698716705,0.0,0.01324726698716705,0.1657485255154676
2012-04-18,22.718231201171875,18.20159912109375,18.639999389648438,1.0,0,-0.0007065002130575149,-0.0,-0.0007065002130575149,0.16492492393381952
2012-04-19,22.53345489501953,18.166845321655273,18.360000610351562,1.0,0,-0.008133393155309254,-0.0,-0.008133393155309254,0.15545013153104703
2012-04-20,22.742324829101562,18.06259536743164,17.440000534057617,1.0,0,0.009269325767181646,-0.0,0.009269325767181646,0.16616037520794125
2012-04-23,22.573627471923828,17.82801628112793,18.969999313354492,1.0,0,-0.007417770981877125,-0.0,-0.007417770981877125,0.15751006461650885
2012-04-24,22.59772491455078,18.00177764892578,18.100000381469727,1.0,0,0.0010675042217704878,0.0,0.0010675042217704878,0.15874571149722883
2012-04-25,22.814632415771484,18.288482666015625,16.81999969482422,1.0,0,0.009598643316568456,0.0,0.009598643316568456,0.16986809827649396
2012-04-26,23.015464782714844,18.50568199157715,16.239999771118164,1.0,0,0.008802787758461772,0.0,0.008802787758461772,0.18016619885101726
2012-04-27,23.06366539001465,18.514373779296875,16.31999969482422,1.0,0,0.0020942704288120506,0.0,0.0020942704288120506,0.18263778602235448
2012-04-30,22.975296020507812,18.41011619567871,17.149999618530273,1.0,0,-0.0038315405644540057,-0.0,-0.0038315405644540057,0.1781064613721537
2012-05-01,23.119892120361328,18.61863136291504,16.600000381469727,1.0,0,0.0062935467610274465,0.0,0.0062935467610274465,0.18552092947626786
2012-05-02,23.119892120361328,18.444868087768555,16.8799991607666,1.0,0,0.0,-0.0,0.0,0.18552092947626786
2012-05-03,23.039562225341797,18.088651657104492,17.559999465942383,1.0,0,-0.0034744926404213228,-0.0,-0.0034744926404213228,0.181401845731737
2012-05-04,22.782493591308594,17.671621322631836,19.15999984741211,1.0,0,-0.011157704800069834,-0.0,-0.011157704800069834,0.1682201126868046
2012-05-07,22.806596755981445,17.636869430541992,18.940000534057617,1.0,0,0.0010579686800415988,-0.0,0.0010579686800415988,0.16945605297742183
2012-05-08,22.76643180847168,17.480485916137695,19.049999237060547,1.0,0,-0.0017611109601098907,-0.0,-0.0017611109601098907,0.16739651110515652
2012-05-09,22.67002296447754,17.437047958374023,20.079999923706055,1.0,0,-0.004234692761922676,-0.0,-0.004234692761922676,0.1624529455492858
2012-05-10,22.774459838867188,17.332792282104492,18.829999923706055,1.0,0,0.004606827022332283,-0.0,0.004606827022332283,0.16780816519103192
2012-05-11,22.790531158447266,17.271974563598633,19.889999389648438,1.0,0,0.0007056729201826428,-0.0,0.0007056729201826428,0.1686322557891755
2012-05-14,22.589691162109375,16.924449920654297,21.8700008392334,1.0,0,-0.008812431572638002,-0.0,-0.008812431572638002,0.1583337640014557
2012-05-15,22.573627471923828,16.655118942260742,21.969999313354492,1.0,0,-0.0007111071182988038,-0.0,-0.0007111071182988038,0.1575100646165084
2012-05-16,22.6218318939209,16.38578224182129,22.270000457763672,1.0,0,0.0021354309163215124,-0.0,0.0021354309163215124,0.15998184739444388
2012-05-17,22.276399612426758,16.012197494506836,24.489999771118164,1.0,0,-0.015269863338829182,-0.0,-0.015269863338829182,0.14226908310920816
2012-05-18,22.09966468811035,15.751554489135742,25.100000381469727,0.0,1,-0.0,-0.016277778578518642,-0.016277778578518642,0.12367547989726901
2012-05-21,22.30852699279785,16.220712661743164,22.010000228881836,0.0,1,0.0,0.02978488078310071,0.02978488078310071,0.15714402010490258
2012-05-22,22.348697662353516,16.22939682006836,22.479999542236328,1.0,0,0.0018006867763449286,0.0,0.0018006867763449286,0.15922767404023208
2012-05-23,22.420995712280273,16.29021644592285,22.329999923706055,0.0,1,0.0,0.003747497613668882,0.003747497613668882,0.16357187698239684
2012-05-24,22.525428771972656,16.24677848815918,21.540000915527344,0.0,1,0.0,-0.002666505869204916,-0.002666505869204916,0.16046920574318158
2012-05-25,22.4932918548584,16.26415252685547,21.760000228881836,1.0,0,-0.0014266950227488362,0.0,-0.0014266950227488362,0.15881357010329444
2012-05-29,22.589691162109375,16.472660064697266,21.030000686645508,1.0,0,0.004285691390704782,0.0,0.004285691390704782,0.1637798874441181
2012-05-30,22.47722816467285,16.08169937133789,24.139999389648438,1.0,0,-0.004978509738334247,-0.0,-0.004978509738334247,0.15798599794119994
2012-05-31,22.47722816467285,15.986132621765137,24.059999465942383,0.0,1,0.0,-0.005942577793928927,-0.005942577793928927,0.15110457606415384
2012-06-01,22.067533493041992,15.299768447875977,26.65999984741211,0.0,1,-0.0,-0.04293497308752925,-0.04293497308752925,0.10168193206990761
2012-06-04,22.15589714050293,15.143383979797363,26.1200008392334,0.0,1,0.0,-0.010221361755335834,-0.010221361755335834,0.09042124250290384
2012-06-05,22.196063995361328,15.473535537719727,24.68000030517578,0.0,1,0.0,0.021801702866599326,0.021801702866599326,0.11419428243138019
2012-06-06,22.549528121948242,15.96006965637207,22.15999984741211,0.0,1,0.0,0.03144298324492967,0.03144298324492967,0.1492278745854665
2012-06-07,22.56559944152832,15.916631698608398,21.719999313354492,1.0,0,0.0007127120130037135,-0.0,0.0007127120130037135,0.15004694309736233
2012-06-08,22.694128036499023,16.00350570678711,21.229999542236328,1.0,0,0.005695775789326785,0.0,0.005695775789326785,0.15659735263244556
2012-06-11,22.55756378173828,15.560416221618652,23.559999465942383,1.0,0,-0.00601760307957655,-0.0,-0.00601760307957655,0.14963740884141452
2012-06-12,22.702163696289062,15.86449909210205,22.09000015258789,0.0,1,0.0,0.019542078190744272,0.019542078190744272,0.17210371297599814
2012-06-13,22.67002296447754,15.673359870910645,24.270000457763672,1.0,0,-0.001415756323560391,-0.0,-0.001415756323560391,0.17044429973248376
2012-06-14,22.88692855834961,15.78630256652832,21.68000030517578,0.0,1,0.0,0.0072060296291220904,0.0072060296291220904,0.178878556035593
2012-06-15,23.039562225341797,16.093002319335938,21.110000610351562,1.0,0,0.006669032351940718,0.0,0.006669032351940718,0.1867405352648035
2012-06-18,23.15203094482422,16.023298263549805,18.31999969482422,1.0,0,0.004881547591156776,-0.0,0.004881547591156776,0.19253366566605346
2012-06-19,23.248430252075195,16.415386199951172,18.3799991607666,1.0,0,0.004163751658794679,0.0,0.004163751658794679,0.19749907969463898
2012-06-20,23.1279296875,16.432811737060547,17.239999771118164,1.0,0,-0.00518316992883594,0.0,-0.00518316992883594,0.1912922384749569
2012-06-21,22.782493591308594,15.79676342010498,20.079999923706055,1.0,0,-0.014935884917451347,-0.0,-0.014935884917451347,0.17349923469804196
2012-06-22,22.987747192382812,15.962313652038574,18.110000610351562,1.0,0,0.009009268465350218,0.0,0.009009268465350218,0.18407160434731962
2012-06-25,22.73822593688965,15.448234558105469,20.3799991607666,1.0,0,-0.010854532782396564,-0.0,-0.010854532782396564,0.1712190603012267
2012-06-26,22.858957290649414,15.570221900939941,19.719999313354492,1.0,0,0.005309620640363777,0.0,0.005309620640363777,0.17743778919818953
2012-06-27,22.91530418395996,15.944877624511719,19.450000762939453,1.0,0,0.0024649809085384167,0.0,0.0024649809085384167,0.1803401508695548
2012-06-28,22.899200439453125,16.014585494995117,19.709999084472656,1.0,0,-0.0007027506323964428,0.0,-0.0007027506323964428,0.1795106660820882
2012-06-29,23.29360580444336,16.615787506103516,17.079999923706055,1.0,0,0.01722354306793661,0.0,0.01722354306793661,0.19982601883844375
2012-07-02,23.462629318237305,16.572223663330078,16.799999237060547,1.0,0,0.007256219376808648,-0.0,0.007256219376808648,0.20853221964513846
2012-07-03,23.478723526000977,16.929454803466797,16.65999984741211,1.0,0,0.0006859507323486724,0.0,0.0006859507323486724,0.209361213206271
2012-07-05,23.50287437438965,16.746482849121094,17.5,1.0,0,0.001028626976331326,-0.0,0.001028626976331326,0.21060519477430373
2012-07-06,23.35799217224121,16.48509407043457,17.100000381469727,1.0,0,-0.006164446094572673,-0.0,-0.006164446094572673,0.20314248430930792
2012-07-09,23.37409210205078,16.31083106994629,17.979999542236328,1.0,0,0.0006892685677284405,-0.0,0.0006892685677284405,0.2039717726062411
2012-07-10,23.3096981048584,15.953592300415039,18.719999313354492,1.0,0,-0.00275493041232322,-0.0,-0.00275493041232322,0.20065491415430947
2012-07-11,23.301652908325195,15.979737281799316,17.950000762939453,1.0,0,-0.0003451437464788709,0.0,-0.0003451437464788709,0.2002405156190099
2012-07-12,23.35799217224121,15.857758522033691,18.329999923706055,1.0,0,0.0024178226384912183,-0.0,0.0024178226384912183,0.20314248430930792
2012-07-13,23.607515335083008,16.21498680114746,16.739999771118164,1.0,0,0.010682560427361265,0.0,0.010682560427361265,0.21599512660066766
2012-07-16,23.55116844177246,16.16270637512207,17.110000610351562,1.0,0,-0.0023868201507343256,-0.0,-0.0023868201507343256,0.2130927649293024
2012-07-17,23.720191955566406,16.30211639404297,16.479999542236328,1.0,0,0.00717686318671773,0.0,0.00717686318671773,0.2217989657359971
2012-07-18,23.76848793029785,16.432811737060547,16.15999984741211,1.0,0,0.0020360701474049225,0.0,0.0020360701474049225,0.22428663413626237
2012-07-19,23.76044464111328,16.49380111694336,15.449999809265137,1.0,0,-0.0003384013828796606,0.0,-0.0003384013828796606,0.22387233384622962
2012-07-20,23.58336639404297,16.24983787536621,16.270000457763672,1.0,0,-0.007452648708598186,-0.0,-0.007452648708598186,0.21475124327790152
2012-07-23,23.349945068359375,16.023298263549805,18.6200008392334,1.0,0,-0.00989771018197616,-0.0,-0.00989771018197616,0.20272798752874155
2012-07-24,23.17287254333496,15.779335975646973,20.469999313354492,1.0,0,-0.00758342362288289,-0.0,-0.00758342362288289,0.19360719169621365
2012-07-25,23.20506477355957,15.727058410644531,19.34000015258789,1.0,0,0.0013892205277703518,-0.0,0.0013892205277703518,0.19526537530901233
2012-07-26,23.48677635192871,16.17142105102539,17.530000686645508,1.0,0,0.012140090153513805,0.0,0.012140090153513805,0.20977600472263735
2012-07-27,23.86507797241211,16.65064239501953,16.700000762939453,1.0,0,0.016107004844550854,0.0,0.016107004844550854,0.2292618726915263
2012-07-30,23.881175994873047,16.598358154296875,18.030000686645508,1.0,0,0.0006745430490335824,-0.0,0.0006745430490335824,0.23009106274319246
2012-07-31,23.744340896606445,16.54608726501465,18.93000030517578,1.0,0,-0.005729830821395776,-0.0,-0.005729830821395776,0.22304284905876304
2012-08-01,23.639705657958984,16.53736686706543,18.959999084472656,1.0,0,-0.004406744289222053,-0.0,-0.004406744289222053,0.21765321196819953
2012-08-02,23.527019500732422,16.26726722717285,17.56999969482422,1.0,0,-0.004766817271628088,-0.0,-0.004766817271628088,0.21184888160653603
2012-08-03,23.76044464111328,16.851041793823242,15.640000343322754,1.0,0,0.00992157720503406,0.0,0.00992157720503406,0.2238723338462294
